Temperature (°C),Pressure (kPa),Material Fusion Metric,Material Transformation Metric,Quality Rating
276.1356246094159,19.722053986017336,83921.96172841673,21055196.29408257,96.95166864106628
289.00535538807827,24.851710409945877,98872.698435968,24138293.279458627,79.34981797959635
298.37806583092583,14.087041527146395,91824.96944796562,26564242.66624063,21.078343252127624
175.34825339219736,19.94947156965333,38686.52890960939,5391036.513451762,99.99999998413486
293.22948912543427,8.224165445243422,86539.79032612064,25212839.903739445,62.00409658485877
258.37591392618026,13.440129289822034,69185.8985441209,17248507.794722978,99.81312403037924
235.13782952885336,17.87227745434905,60998.53138225133,13000403.88437993,99.99643197510602
148.9778958840199,14.006241160860249,24942.08490084653,3306280.843161719,99.9999999999831
143.29145218884196,5.594443682438548,20707.534050520237,2942091.8855243223,99.9999999999967
133.2095649042491,11.336852190139195,19201.848239549174,2363646.988821952,99.99999999999984
284.5513220450731,18.521355140611988,87323.0315882938,23039622.39009342,89.24310212214345
158.81533247663322,12.903874411583075,27370.93363314455,4005523.011451841,99.99999999975212
190.6188490897757,13.968098891726552,39060.83048677054,6926044.780930963,99.99999947054852
198.79156679744472,22.12358352467612,50346.54020566964,7855372.984540353,99.99999691420264
255.63431909005084,10.387816606889835,66469.82045860321,16705314.95092451,99.880601904277
268.84699231060483,17.318632290565404,77473.16967337766,19431612.58611838,99.00881241404542
127.81454022972255,21.91541113676772,26862.205307667115,2087569.1975524144,99.99999999999996
185.38087204221472,21.14301253903916,43817.56474619541,6370364.575455267,99.99999983581552
268.5709775670914,9.774473328910302,73064.22638759685,19372028.44052216,99.0505252481503
263.6066611511677,6.021795413152608,69706.83426896135,18317587.77853616,99.56630143201458
120.48275169048328,10.53655580667051,15685.85143111798,1748827.8642355828,100.0
131.2766697735926,8.528068104652146,17853.792900012522,2262292.165828583,99.99999999999991
160.83973831988158,5.554214989962805,26040.76509037409,4160800.12282702,99.9999999995778
115.07181381666808,11.087232869715136,14604.439646496892,1523603.0660563295,100.0
184.93260056811857,15.416227799780591,37863.88867852528,6324469.624135122,99.99999985162196
121.52354102991636,18.006379572195797,20606.17416662656,1794331.9030130394,100.0
213.64351873396905,12.557904659360378,47623.94683586744,9751291.590201182,99.99993633480788
149.3113879622312,9.085658447927226,23043.904315543878,3328649.1956729675,99.99999999998144
219.28661306992456,16.386120663903053,52486.373187985,10544483.237547029,99.99980972301574
123.50512858072751,20.0473261175282,23310.44261845911,1883485.6566468936,100.0
295.17677368370664,18.89903375558136,93879.56131875164,25718196.676828504,49.83518280898433
286.5122407714681,22.139691139337977,92941.3862706365,23519088.83805406,85.64778456177801
178.35938771293314,10.277340492453966,32897.60219793755,5673875.914768533,99.9999999675399
148.4357188252171,15.06019664440162,25448.9586398806,3270281.5224385303,99.9999999999855
150.07964257071455,14.768748074890649,25745.198183319702,3380160.612431282,99.99999999997698
196.6787070404784,11.431651657569777,40176.432445575134,7607896.117212364,99.99999802877552
107.9985603801434,18.728419732441143,18232.751666764463,1259310.8717877916,100.0
227.9410212150254,7.684684096295317,52410.92332789048,11843097.465242822,99.99903273316608
181.66058166794895,21.102982654288702,42398.48221764286,5994456.848350952,99.99999992993035
175.48131451777746,5.7323834832659415,30982.059129560104,5403684.646027627,99.99999998360572
261.8729942978397,12.763596979654686,70656.77516862348,17958423.228818633,99.67130970365204
241.807092036658,17.14640691130565,63511.70087372412,14138328.624643937,99.9884493863751
290.8667630785384,13.487281741303882,87056.90170482847,24608156.68119056,72.9517472998
170.38724809913816,18.113842913581607,34975.170953511064,4946322.837118373,99.9999999952468
279.5085529298811,5.776012298262958,78317.73232042519,21836581.04508265,94.92288460057704
253.99343725001776,22.343210152789023,75666.82208754614,16385294.606645323,99.9089265874
171.4849303189426,6.553142538465329,29688.49736384768,5042828.348479931,99.99999999377025
224.3330872906516,10.75492644232362,51569.33964714988,11289521.88867973,99.99950513157096
157.71399153033911,10.867378317120153,26157.139541784003,3922812.903983332,99.9999999998149
274.8799834149685,5.236272743429309,75702.5762999907,20769630.70027408,97.48212078794268
122.48546344246223,6.880477610328568,15328.4172536181,1837563.9440321077,100.0
142.4868722588082,22.037678582641465,31005.31182017363,2892355.313811017,99.9999999999974
136.6066584159842,20.516296955256383,27297.06684808036,2548847.7250655056,99.99999999999956
180.6052004808577,19.75986958927595,40333.527858164,5890633.040474422,99.99999994513448
249.04659200642584,18.785924062188712,68653.9631634924,15446563.96372835,99.96012704072444
205.38148981043605,6.490601679461583,42454.99184120023,8663268.759162895,99.99998784997769
197.53526470764152,10.97314868559734,40341.45754940204,7707741.33389187,99.99999763401551
100.10919297939913,5.131465553012209,10156.97195548127,1003253.0356771966,100.0
185.08034507101087,6.210420415655498,34494.26583475153,6339839.444071353,99.99999984649315
112.71075496723168,5.757751915802755,12894.593590488284,1431812.0762751673,100.0
141.65065042429677,8.978680086541695,20788.7382895104,2842126.4773577456,99.99999999999798
286.47878779209884,6.125670942673434,82299.95457872868,23511304.05062867,85.71414956154538
143.07964086864763,5.337675688580116,20623.858184231274,2929066.95909686,99.9999999999969
271.6675277268525,9.898294632466763,74773.04327837528,20049847.2998979,98.46330732827846
260.57867431226686,20.977078471310666,77131.95341181764,17693176.500372246,99.73312162326508
131.82924738844858,6.126220093580543,17608.871015204837,2291016.429893732,99.9999999999999
221.14239145405577,24.690984686356995,63956.68586172744,10814128.423726128,99.99972903489392
123.13237438100266,18.151664728163087,21142.24534334629,1866552.0613961767,100.0
245.5776316739023,22.33641761193139,71452.35929519398,14809888.539745612,99.97788142677643
227.49245547444133,18.214019151543965,57795.32714271713,11773043.734300887,99.9991098265201
262.38771233820387,20.53747479726518,77509.76935752267,18064266.79983496,99.64312445072034
195.8769098778376,11.015577094229329,39704.426319589016,7515237.673690117,99.99999833953343
282.9726175666766,10.1464939764721,81118.09744386432,22658505.59011035,91.4833316883363
109.86978935768796,18.288499553778625,18188.310719764893,1325944.4773481996,100.0
158.57771300540293,16.263087067919493,29448.282450361003,3987471.985810785,99.99999999976733
243.0105194930334,15.113265153822104,62506.14532096015,14350542.166520888,99.9857705413939
183.62184234960017,8.545104911006238,34340.934447637264,6191101.148639616,99.99999988990118
134.59027085423128,9.612970464099902,19002.867929820382,2437948.5715484745,99.99999999999976
121.4421490857092,15.994502244828412,18839.97474923264,1790796.7416083207,100.0
263.4678222923243,13.19836082495434,71714.40466027653,18288521.984794468,99.57583720615864
194.62859569312883,24.250245885855264,52141.23967963016,7371999.623614317,99.99999873168738
276.45673438382147,16.056447113800534,80567.83049070126,21128867.607063923,96.7989006384612
246.6578268633452,13.634233281010646,63374.58277026892,15006496.903037338,99.97339626763608
181.94524112614872,24.01197706468467,46948.77746635127,6022551.563180608,99.99999992519004
174.70220283113673,6.832277016375061,30839.790428227607,5332014.737347603,99.99999998640088
203.12766933025037,10.435639829665387,42397.31813489968,8381111.402162998,99.99999235716233
277.81199063794577,11.927888713653688,78876.53689288933,21441248.852046035,96.0687276469437
247.4557159428336,22.07005235736761,71984.37160341135,15152298.2179719,99.9695399102582
101.03059285380463,20.32823967915605,18607.56814956232,1030824.2793897424,100.0
238.83157027382512,11.094283496410291,58406.03805624357,13622953.62919568,99.9931320053887
283.9014813811641,22.45126715059169,91916.82330476168,22881969.85592699,90.228982819152
242.09115190089832,6.251133302590861,58852.39928668468,14188469.615956135,99.9878624840961
135.4011563134992,14.869338801842297,21621.04284727434,2482152.3639478846,99.99999999999967
196.70362548549173,18.09368475348152,44615.85263075995,7610591.50910952,99.99999801897562
128.0632035846839,11.243886287504363,17821.692198420456,2100133.691830172,99.99999999999996
171.7990556679264,6.383421447820414,29775.027628431995,5070593.867826859,99.99999999327248
287.42340838810355,10.143206187390588,83655.79572288916,23744581.723318685,83.59654319458764
284.66106151174165,14.675435449005512,84192.5450753927,23066416.978331503,89.06663140113483
156.5673704352166,11.362127201421764,25980.168638697272,3837860.3189521553,99.99999999986376
167.92620883323983,13.313437129315153,30558.986501146832,4735209.450666775,99.99999999741904
220.0425736262588,6.862492354297121,48741.9150595113,10654135.79306764,99.9997800686002
292.639459052076,5.285470869833693,85785.50897784592,25060987.038428403,65.08544948864999
129.56026681307807,22.55225295173379,28256.03134983175,2174272.250738246,99.99999999999996
151.3833287373338,6.562234917076584,23199.50126348809,3469195.393256568,99.99999999996687
274.7113654581543,10.856491519409763,76745.9174024896,20731341.881531,97.54633176672952
198.3784463416689,18.280907475005225,45463.33329128385,7806652.767410269,99.99999717160456
279.7922184454063,21.890088606351767,88772.89014519249,21902686.858876303,94.70341962822935
137.10357950463526,11.42525473365084,20288.803657460896,2577059.125334408,99.99999999999947
206.5337174942721,18.04137003538336,48528.48062711112,8809613.207756564,99.99998463870531
165.2539265298745,14.442625864747717,30321.43950179281,4512687.793206352,99.9999999986844
163.3085119784952,6.02026066143893,26887.86563328184,4355347.892939933,99.99999999919952
189.3753927892398,13.167260063230854,38145.93598661385,6791403.795132092,99.999999597778
186.61548982025369,5.596961049312923,35000.67129149622,6498916.750523217,99.99999978282708
171.4693759355909,24.283805950136028,43721.98572380623,5040909.48633985,99.99999999380334
282.9941540631237,20.243675999891494,88381.67958233996,22663372.63688091,91.45768457533042
246.34883708657856,11.785846591525786,62324.87646057816,14950217.616900306,99.97475954091682
245.50939826630596,9.694808600280023,61186.07304480812,14797951.758319648,99.97812970961508
157.9826899183911,13.006543374622357,27158.84947487851,3942846.585221253,99.99999999980122
215.54188486336807,11.323289145244274,47910.14090278111,10013582.22295646,99.99990768237905
255.8358866603668,12.415888176426858,67365.96319587933,16744816.530510666,99.87658795269626
259.1180737086426,23.374288589156368,79912.89089269636,17397204.984095752,99.78926106665884
168.90609215086243,13.090502871869589,30772.473103024557,4818595.802741618,99.99999999670452
254.1745513137296,19.82798982414343,72400.06048519257,16420478.130546302,99.90615022598718
247.1787793615466,8.13626041785617,61635.95910246165,15101901.941072902,99.97092798774736
128.30129712438006,15.673621529965976,20311.64251150302,2111750.580700953,99.99999999999996
273.18909371329545,14.874679269412606,77923.39420039556,20388503.93127068,98.05720454562164
188.26429403608216,16.824638934087037,40205.96929881679,6672451.971374248,99.99999968592856
197.2820897777331,18.597749797285843,45352.74378920358,7677917.041315638,99.99999775901028
189.67383577959947,22.220388836291946,46947.38497598595,6823243.272918468,99.99999957055849
213.5692002955015,9.59934493473314,46496.35821477316,9741184.210567188,99.99993725246998
224.2338494734109,12.630682213165194,52295.84418788696,11274502.120895842,99.99951426962149
199.63591315258867,6.143655759722875,40086.38707253008,7956351.321080948,99.99999630999145
273.3577086518191,17.483625597754827,80068.78196927482,20426195.1684788,98.00631413538515
225.54695123905688,23.69519828672438,64175.390629447065,11473333.85070256,99.9993795784406
180.285589861104,12.923942174532838,34661.55776099536,5859636.372758266,99.99999994904094
183.3383513817422,24.43502162687679,48202.37633851215,6161945.967152596,99.99999989694184
262.1677230257903,16.957504893362618,73608.16375987226,18019002.09686957,99.65544199001788
169.638388549304,9.224934185860397,29562.21933287627,4881629.829577634,99.99999999604688
142.2909591564827,15.59058050504821,24036.260224379886,2880681.723705559,99.99999999999756
111.87663760115784,17.800910910450483,18156.999923852025,1399973.8652427334,100.0
275.2053695841148,18.32545664745769,81892.09357187289,20843167.20644603,97.35440096160607
283.70929023807,17.760836167113002,86093.56920611404,22835718.072820622,90.50188408029848
124.0240364326952,8.79227938676912,16061.64153338023,1907655.663327472,100.0
166.89474829922295,9.166211730766458,28623.996963423924,4648578.435385803,99.99999999800696
135.07441390304876,9.82926101683195,19194.74517296416,2464349.208847848,99.99999999999972
123.17969376517595,19.65987831055432,22771.992548348582,1868648.1708615103,100.0
279.97334860000603,14.987090483051343,81751.36949971197,21945507.57447093,94.55659222325316
111.3754518290711,18.425111488137603,18659.53533062968,1381216.335187117,100.0
296.09713269380137,20.9872682084143,96917.67803936548,25959435.047856934,42.83037240465595
119.29017213947684,16.281390408025363,18546.075950043043,1697251.3831140113,100.0
272.6941298387171,14.422820818352378,77362.29133317781,20277896.98469173,98.19966707931589
213.3012213978325,13.050301939900024,47720.01294173589,9704483.03698239,99.99994048235725
173.58349756357467,15.72525740195135,34019.830780339355,5230037.114305466,99.99999998962234
168.4684753250316,7.991569607754214,28892.01024814675,4781345.592793753,99.9999999970438
251.47282864754172,20.72891005489543,72145.5414830632,15902355.79676636,99.94009093054656
162.91465900085743,23.25518474023134,39117.67414591576,4323407.4821716165,99.9999999992779
231.4637833234284,21.24730072100985,63167.529900357695,12400332.53854888,99.99815880963516
203.465216703216,21.43791133323071,51250.61635775628,8422612.665799215,99.9999918099292
196.9931290316141,21.58802825288777,48867.24155626513,7644107.018700795,99.99999789328072
280.2324341298323,8.512982314247477,79147.1603549143,22006641.430550832,94.3404123471064
210.92901172405192,24.916254589665463,59959.55075220822,9383831.962698296,99.99996281608104
265.3723206097389,18.143715809246,76395.2786093518,18687844.706641417,99.42606715363095
245.11470682029787,13.418541281597944,62497.32514346662,14726610.445800437,99.97956045458132
107.71144921179967,22.76047704534072,23392.578236492314,1249123.944223363,100.0
254.62201050108385,16.647025459784544,69445.64947011518,16507470.82122351,99.89894458615876
143.37405001820812,24.87249018147003,35943.25464226582,2946595.2808893183,99.99999999999665
280.6299293703143,20.04147388900408,86803.02920153919,22100091.29843492,93.99450239065864
108.5848381217664,12.350214185194524,13674.4179508139,1280135.147345594,100.0
166.61440689486375,19.85124450605,35583.17839231517,4624881.942136764,99.9999999981446
119.9465894469508,19.60219944450123,21919.25542021309,1725309.4447002332,100.0
195.11782341696875,11.259815555535956,39498.52323631179,7428197.04565922,99.99999858941302
264.00448717395034,22.683504817136523,81369.97136456017,18400167.688782938,99.53811167785123
159.6374719326128,7.815298327345872,25961.47217583169,4068159.802658716,99.99999999969197
130.1869794622083,12.305470296078854,18812.000529139183,2206342.075586325,99.99999999999994
166.05340713937983,17.72548382055617,33142.95300204595,4578398.289230537,99.99999999838928
262.7760283841272,14.582782384165496,72152.37975160539,18144798.231959503,99.62019379590812
128.07679155986938,18.563117951718223,22800.317249759515,2100584.134281814,99.99999999999996
145.47248981550035,24.94707362145953,36688.21827521593,3077902.156394369,99.9999999999938
113.7703928986748,6.559932741222254,13225.994033245845,1472567.0635531847,100.0
241.14200879792156,20.179377176655176,66366.65736104417,14021872.414955376,99.98971234941946
179.04664870726737,21.348490171018703,41787.44829224501,5739368.424324307,99.99999996188204
162.1679954286632,10.644028826268617,27504.37770895494,4264655.041598631,99.99999999940378
243.7252780682304,10.103121048122796,60433.26759897417,14477669.617028056,99.9839004657184
167.19550846805106,13.827152455996494,30597.95333546124,4673648.574328517,99.99999999785108
245.5542546428836,12.877135151865776,62432.18637554385,14805992.545157311,99.97796274899729
263.0398790628627,15.156381351243107,72671.6396945361,18199493.7236432,99.6038475507672
143.53256869154768,9.231684030845177,21388.359223140527,2956915.0955998865,99.99999999999648
294.7637393691966,14.876009500700826,90177.6583676752,25610521.346857306,52.69686544789622
132.47158958253334,21.255048456140543,27151.265876870188,2324255.327560097,99.99999999999989
158.1681813313485,22.657667845356517,36648.93853787859,3956407.478183306,99.99999999979144
135.95905816670833,18.335245249371354,24648.830584342337,2512848.7221706845,99.99999999999964
169.1011312712669,10.76260927896125,29841.866081180706,4835363.583351545,99.9999999965403
196.01217756415116,22.46490236683502,49758.177329296326,7530434.855273068,99.99999829190182
204.43517380042385,13.424558219894084,44213.09756838106,8543930.340540275,99.99998999447612
270.7212084592544,9.636143805297696,74184.73941973537,19841057.12463183,98.6727908904422
277.8895817631733,7.691946180159377,77677.72161741264,21459302.31185695,96.02213150949125
144.02077215618127,24.23337715885607,34973.19272650503,2986689.1241325918,99.99999999999594
224.5788064371505,6.759583089294745,50744.49892480406,11326730.208668996,99.99948180187717
122.29921145974312,15.595209298694556,18750.016602454263,1828997.9733991695,100.0
191.7939720364137,9.043545431143832,37524.56052936711,7055045.610764263,99.99999931446504
164.46670760932363,22.365607909240083,38237.0316300211,4448208.750288696,99.99999999892448
163.30014909072128,8.890533870189177,27369.660648299898,4354636.022775985,99.99999999920136
196.5168483424202,19.72959518767586,46298.75326173523,7588869.692646741,99.99999809668184
245.9655271058535,8.302319368233182,61071.30700225437,14880609.463490391,99.97635593666932
113.8365317584779,23.762244973932248,26375.971814642224,1474615.1904233263,100.0
275.83466753748087,18.26649998885371,82179.65593328484,20986481.86669783,97.0880292082174
246.9627549261122,13.30241729935401,63344.52234210639,15062230.219415754,99.97197910599276
135.299877777812,24.249650194715148,32565.95543848182,2476219.2192403777,99.9999999999997
287.83218181747407,15.481017231159742,86557.57480839182,23845898.132167164,82.5890034332726
201.26244480467773,12.68147458623532,42546.003866015264,8152290.828937284,99.9999948126285
299.96171562339305,8.24951006815491,90538.4464327114,26989596.482967783,1.4216532111317548
139.45189486014755,19.42178632742788,26772.84112128312,2711520.223413816,99.99999999999896
206.98163967664027,16.926658875791624,47691.086338991314,8867096.533066206,99.999983174338
158.0496085119857,9.457856939559887,25825.694059400103,3947938.996259945,99.9999999997976
160.8347114778493,9.999236692978425,26867.57544153524,4160340.875104576,99.99999999957846
218.21307616679803,9.40764256514085,48449.55814891894,10390551.89373823,99.99984512808486
284.34381337416664,14.916837299635874,84170.58002782393,22989374.076032788,89.56693032959969
261.052771115835,5.945786259240076,68358.74696824762,17790332.291809198,99.71185645887522
244.7882797002652,10.784949691153376,61175.75481011678,14667916.089126656,99.98067186792989
211.83475642034043,19.73247887994717,52557.21359075098,9505475.86869278,99.9999554686214
284.4597007334895,17.424598066653495,86207.71887263677,23017413.3963086,89.38736328699319
198.47228133817683,21.37192289009206,49153.0664680935,7817613.790499286,99.99999711549692
274.7664356669436,19.896499098315854,83373.0347245478,20743534.214165576,97.5260519426208
266.79632877532634,5.4255467472068215,71339.99046681836,18990608.228242707,99.28125259179444
142.7670693603173,16.39138268224482,24786.430605245176,2909671.990100071,99.99999999999716
254.24509259318205,13.768334536066684,67250.58947495681,16434357.402541082,99.90503354348618
102.43423138865175,12.226000875448012,12320.254431932852,1074669.5352935763,100.0
164.5659075096175,24.84763172922649,42422.98507611355,4456146.285210331,99.99999999889728
145.91348893838995,18.139267415104896,27259.164235101765,3106278.0350260767,99.99999999999294
201.3725916974627,10.021401462773738,41557.35487626577,8165743.565962706,99.99999469149328
247.37063233615712,15.657321174093306,65030.64874506899,15136915.41372812,99.96996999352427
119.53527348954482,6.904638662120819,14617.85359383656,1707953.7898085855,100.0
202.9844403873537,19.9054655955558,49089.77711442084,8363107.331642873,99.99999258383411
287.6824043388771,11.953034792406545,84468.95609923029,23808788.278467227,82.96452876556893
145.7293101965891,8.377667456776718,21825.02105479666,3094787.816865933,99.99999999999328
235.42822882228484,8.24842925958895,55987.64588690038,13048883.134921944,99.99624111679384
218.57605415623152,5.304577307404632,47924.75451343146,10442550.268086372,99.99983391741624
102.01273913121868,20.5576050651419,19094.55380021221,1061183.048299002,100.0
195.16523917144457,19.573997513888827,45589.07897447461,7433357.494446064,99.9999985756316
241.7540781882097,14.700517849991945,61621.89303907167,14129109.291637374,99.98855438767008
108.79508640481812,11.119295118078686,13211.146285153538,1287615.3479919208,100.0
275.90429660474604,12.832233054604176,78236.21600588855,21002548.01117548,97.0566639121139
204.0162833271346,22.68176983881017,53291.56802955126,8491182.640417205,99.99999082541132
106.1322096651436,7.425995444457552,11673.55547952979,1195422.9387430514,100.0
144.88272238416803,5.5912948025241205,21165.80153292147,3041202.4331978303,99.99999999999474
290.7351392854626,9.314488994194212,85335.04353477618,24574859.4532072,73.45964991936954
216.46394661041103,15.413712666276298,50518.66915985504,10142535.67619506,99.99988957086636
121.49451355376092,5.153658363898885,14897.798992360507,1793343.8489041724,100.0
157.50890045611231,7.08529468286871,25164.74544065106,3907596.571848832,99.99999999982472
191.3407251720968,18.95727963733424,43424.11090532597,7004868.167771953,99.99999937965744
104.19001385354608,13.961257142437873,13576.841170780724,1130845.9245219033,100.0
182.3231027227517,23.97277920028569,47018.72957435437,6060157.703224848,99.99999991837804
197.8917270869396,23.215331352052228,51673.07585334597,7749125.816746151,99.99999744982478
148.73557505624643,10.529157928020911,23289.567077615004,3290257.878302013,99.9999999999842
217.7278000583973,12.554318601179917,49384.09256698141,10321314.735538794,99.99985896647844
250.64802391843537,23.363434626752927,75577.36449726393,15746273.858006146,99.94781793584283
147.16684482112709,16.585151894349863,26220.11255857216,3187076.262803041,99.99999999998988
224.09998005599755,12.394438155304616,52124.86064395449,11254326.89409121,99.99952629779452
227.92444859274832,21.008134107099,61221.31985885152,11840132.16908873,99.99903611825772
289.70806022576824,23.49008215204552,96892.21069884465,24314865.935203776,77.1314641588244
255.65523345928875,18.46986129407157,71660.32886439371,16709182.250734417,99.88021435027032
269.6690539580012,9.618071555078032,73611.14049758893,19610618.272546463,98.8730359715154
198.08398168725503,21.38521031691465,49017.302590813866,7771816.117010191,99.99999734327083
137.06971739587658,13.41052322828028,21199.88453244182,2575100.733287012,99.99999999999947
299.163058591927,18.960931598249463,96315.31148873012,26774296.140468583,11.8778821528151
125.87115220773993,14.72707232767004,19037.652477176107,1994028.624014643,100.0
194.29146387085308,23.817298088348757,51259.86129033145,7333774.805393676,99.99999882071702
113.61861984842132,6.367504810374767,13167.362007043144,1466683.8942411304,100.0
288.7701714701639,8.115934088150079,83922.79541117656,24079962.38949251,80.03757448702676
292.9849881696879,8.891365236322862,86543.12240398489,25149811.889846545,63.3124742136635
243.8778124007947,9.420010133190024,60312.28696694853,14504882.507486476,99.98347159054944
169.9985687260338,9.708552367209242,29814.602574678596,4912781.653602818,99.99999999567868
150.87648022352488,8.057004097114666,23286.735243728755,3434443.87101243,99.99999999997122
153.0606649074095,18.8583510470017,30134.30215597169,3585483.36649772,99.99999999994743
125.45880508401495,9.363114965356164,16560.75660420618,1974622.855260202,100.0
205.1617906153446,9.709069620444318,43006.59580471159,8635444.588396713,99.99998838503583
128.3634551402955,8.94776524444228,17193.557096114764,2114987.258826607,99.99999999999996
163.34613331069124,12.97374439382244,28865.674542039986,4358226.557464732,99.99999999919208
225.34129519182096,24.17186205972696,64901.80866701622,11441953.593722632,99.9994029171498
245.50872191815,12.335604391040214,62151.60612510083,14797771.280454028,99.97813344358224
104.85454092441223,10.952483593282764,12308.300697241864,1152700.6459783425,100.0
186.023196875348,6.371991818079921,34863.34716995737,6437223.255288394,99.99999980997444
230.42491896842785,12.050550632784658,54845.57327733799,12234414.084970178,99.99847525749908
270.6491952317026,9.643920925953498,74147.92177847627,19825227.643672336,98.68753839178112
195.06495644241647,20.25854676043337,46364.62141296895,7421876.966039443,99.99999860612265
293.84117434353703,7.232565997125226,86720.97134575355,25370969.17162616,58.52839385837465
153.12650950828944,7.873620839084101,23935.844417422864,3590406.737495227,99.9999999999464
102.70174132534378,10.570206017562278,11728.648917478342,1083150.0534691322,100.0
196.75057294034724,10.760536586706102,39956.74131181235,7616253.919450484,99.9999979982407
151.2227590040036,21.92609873392226,33409.37825104435,3457730.119971781,99.99999999996837
264.74353440463386,20.825673129009743,79121.4138220194,18555212.67597432,99.48053635322114
146.5545344362224,16.572712664104507,26030.00672967697,3147457.5725436625,99.99999999999152
162.12584365826126,10.771773577200932,27534.649983630843,4261327.590389559,99.99999999941024
258.24548620382245,11.377567064219846,68163.5461910496,17222450.840705898,99.81703778809016
243.028650405072,16.844365499652895,63842.2213630983,14353699.199078243,99.98572665314126
211.6102473314525,19.79733117529648,52538.15034063313,9475281.487609245,99.9999574086174
240.9896123845519,12.681961102168987,60115.6601877031,13995550.276596503,99.98997944557956
183.7273727140053,15.191240572887503,37261.4876483756,6201624.025514412,99.9999998872522
101.06200952293356,22.76066273065388,22004.640293231503,1031681.7949906584,100.0
102.27102570243852,17.995817134168615,16287.29789737134,1069365.9019073616,100.0
202.2443575147373,15.711002640838,44780.81497253808,8272109.655701352,99.99999363702804
116.65819594379984,6.424449222837825,13874.29449305754,1587575.8266777445,100.0
110.21509603385137,8.520304235558221,12765.903857859515,1338750.668276483,100.0
293.1033278274947,9.019831676312467,86643.39050767088,25180296.800494004,62.68496299052895
271.8005279316117,17.462965849045894,79200.94881215807,20079102.280274577,98.4316169629323
130.4054454419139,7.162255034091,17372.98882317218,2217568.963199903,99.99999999999994
100.1328437180409,5.57989739963253,10200.317919419576,1003959.4728666168,100.0
288.3335590779513,12.207011153037309,84955.22171007666,23970819.32854875,81.26764631429046
155.66505966402286,19.377183570176157,31507.263512047444,3771639.665725993,99.99999999989322
137.1795205710995,18.86498708604119,25532.038440973512,2581118.6284028348,99.99999999999947
238.30162156630703,20.853407039007784,65856.07104179123,13532157.275417203,99.99374581732296
121.78074776826524,18.92496512538619,21608.60825857457,1805717.37868784,100.0
152.92991960056003,17.26571157202924,28534.55173653647,3576359.6129176943,99.99999999994928
295.01893604240934,14.723241935152904,90227.78650772272,25677102.270763453,50.9457995687853
227.8925548948021,9.169966409759413,52706.10331581226,11835519.527834052,99.99904136205022
204.1355582965107,16.37096111713236,46058.88073096318,8506331.42246957,99.99999059358264
179.58372296698755,17.732494964166822,37826.14370046254,5791316.933625153,99.99999995675712
254.9001909768404,7.474866568294325,65391.75529056411,16561856.500991091,99.89418230608754
128.19149530473874,16.302946772062697,20766.15567671992,2106312.679620752,99.99999999999996
293.46756040739643,6.954974263871032,86459.63271063167,25274319.671385057,60.68623046209798
272.22460161315735,15.941536046129835,78157.49727266547,20173285.819844075,98.32542334101495
223.53139651384868,8.17837782037283,50513.30309220711,11168966.629633265,99.99957419186326
108.58123808051164,7.380270944166661,12191.876807156495,1280105.8702950147,100.0
240.17112988954756,7.262001120276733,58065.14531838885,13853539.598781306,99.99131274529478
282.65686817709616,23.220506256618137,92415.21426625038,22582304.47478665,91.8756678574685
204.9154134957252,16.961746349048845,46870.23534720359,8604177.455278313,99.99998896015256
170.84496436545254,10.00317444404278,30188.95448459042,4986523.072297805,99.99999999467644
124.05546899589392,6.428977559841829,15655.4802968973,1909142.486833934,100.0
250.98022082751365,15.72362837024205,66878.46302668648,15809265.739151094,99.94481820245782
277.00437024236123,7.896059417536172,77223.72270606935,21254876.64109545,96.52101712038332
120.05034881516973,20.56805868809001,23113.30142397924,1729752.9365059172,100.0
251.7969109504684,14.922193132036146,66724.43668317844,15964125.600113826,99.93674950145562
103.4120972518195,19.5289776971468,18142.042313228278,1105513.9839086188,100.0
293.4109836154439,12.91453197640284,88243.95728043241,25259586.35120956,61.00586155250348
223.01160412701924,19.04645489240721,56643.609333286295,11090935.50753992,99.99961400065476
210.48781179832665,18.692287126860244,50836.23390866413,9325338.130421314,99.9999659328125
159.18996671778555,16.22832416151407,29615.31269492112,4033840.507795109,99.9999999997264
285.8583343139567,21.914792683162588,92239.74483300396,23358429.898996685,86.96103532530202
153.1811254673582,16.649471472047537,28079.7722788786,3594034.757391576,99.99999999994564
265.629322643339,16.562208215596446,75102.06240695802,18742248.34774239,99.40222783981358
297.0217358674264,11.15966214684667,89611.71424314966,26203700.78029159,34.820820189022385
256.6793291029612,23.630125322351333,79078.93406817772,16910573.88976163,99.85833945822812
203.79798407728637,15.342791431075703,45145.33057841479,8464232.282572804,99.9999912247788
113.2148527703344,12.834293151471428,14931.6558571263,1450978.3047311534,100.0
194.48275783421465,15.832845831252351,41792.50516760405,7355776.293131198,99.99999877020925
187.65118939434072,7.90484277469475,35706.91514975387,6607693.006107043,99.99999972601294
140.55920823739905,10.302504742424096,20850.415398569938,2776906.8174454244,99.99999999999854
184.71752734286088,11.13363724339617,35500.666957752386,6302542.42340638,99.99999985866395
171.55157681606772,15.303175383626426,33013.75094758304,5048519.027241958,99.99999999367112
132.7368522303297,18.91021667615553,24381.295356124105,2338342.552242764,99.99999999999989
188.27482866649723,10.744049242554311,36687.64607298754,6673739.818698839,99.99999968507883
152.5599912648978,7.7153199117778275,23733.814312612198,3550705.7611378813,99.99999999995411
